4.10625	0.889241	0.00868407	0.0109219	0.0911527	32.4352	108.898	108.238	100.916	0.29705	0.243787
4.1245	0.889191	0.00870219	0.0109337	0.0911726	32.4351	108.9	108.24	100.916	0.297363	0.243994
4.14275	0.889142	0.00872028	0.0109455	0.0911926	32.4349	108.903	108.243	100.916	0.297678	0.244201
4.161	0.889092	0.00873832	0.0109574	0.0912126	32.4348	108.905	108.245	100.916	0.297995	0.244409
4.17925	0.889042	0.00875634	0.0109693	0.0912326	32.4346	108.908	108.247	100.916	0.298312	0.244618
4.1975	0.888992	0.00877431	0.0109813	0.0912526	32.4345	108.91	108.249	100.916	0.29863	0.244828
4.21575	0.888942	0.00879225	0.0109933	0.0912727	32.4344	108.912	108.251	100.916	0.29895	0.245038
4.234	0.888892	0.00881015	0.0110054	0.0912927	32.4342	108.915	108.253	100.916	0.299271	0.245248
4.25225	0.888842	0.00882802	0.0110174	0.0913128	32.4341	108.917	108.255	100.916	0.299593	0.24546
4.2705	0.888792	0.00884585	0.0110296	0.0913329	32.4339	108.92	108.257	100.916	0.299916	0.245672
4.28875	0.888742	0.00886364	0.0110418	0.0913531	32.4338	108.922	108.259	100.916	0.30024	0.245885
4.307	0.888691	0.0088814	0.011054	0.0913732	32.4336	108.925	108.261	100.916	0.300566	0.246098
4.32525	0.888641	0.00889912	0.0110663	0.0913934	32.4335	108.927	108.263	100.916	0.300893	0.246312
4.3435	0.888591	0.00891681	0.0110786	0.0914136	32.4334	108.929	108.265	100.916	0.30122	0.246527
4.36175	0.888541	0.00893447	0.0110909	0.0914339	32.4332	108.932	108.267	100.916	0.301549	0.246743
4.38	0.88849	0.00895208	0.0111033	0.0914541	32.4331	108.934	108.269	100.916	0.301879	0.246959
4.39825	0.88844	0.00896967	0.0111157	0.0914744	32.4329	108.937	108.271	100.916	0.30221	0.247175
4.4165	0.88839	0.00898722	0.0111282	0.0914947	32.4328	108.939	108.274	100.916	0.302542	0.247392
4.43475	0.88834	0.00900473	0.0111407	0.091515	32.4327	108.942	108.276	100.916	0.302876	0.24761
4.453	0.888289	0.00902221	0.0111533	0.0915354	32.4325	108.944	108.278	100.916	0.30321	0.247829
4.47125	0.888239	0.00903966	0.0111659	0.0915557	32.4324	108.946	108.28	100.916	0.303545	0.248048
4.4895	0.888188	0.00905707	0.0111785	0.0915761	32.4322	108.949	108.282	100.916	0.303882	0.248268
4.50775	0.888138	0.00907445	0.0111912	0.0915965	32.4321	108.951	108.284	100.916	0.304219	0.248488
4.526	0.888087	0.00909179	0.0112039	0.091617	32.4319	108.954	108.286	100.916	0.304558	0.248709
4.54425	0.888037	0.0091091	0.0112167	0.0916374	32.4318	108.956	108.288	100.916	0.304898	0.24893
4.5625	0.887986	0.00912638	0.0112295	0.0916579	32.4317	108.959	108.29	100.916	0.305239	0.249153
4.58075	0.887936	0.00914363	0.0112423	0.0916784	32.4315	108.961	108.292	100.916	0.30558	0.249375
4.599	0.887885	0.00916084	0.0112552	0.0916989	32.4314	108.963	108.294	100.916	0.305923	0.249599
4.61725	0.887834	0.00917802	0.0112681	0.0917195	32.4312	108.966	108.296	100.916	0.306267	0.249822
4.6355	0.887784	0.00919517	0.011281	0.0917401	32.4311	108.968	108.299	100.916	0.306612	0.250047
4.65375	0.887733	0.00921228	0.011294	0.0917607	32.4309	108.971	108.301	100.916	0.306958	0.250272
